Data_id,Study_name,Project_name,Sample_id,Sample_title,Cell_line_raw,Tissue_type,Cell_type_name,Cell_type,Cell_type_id,Stage,Treatment,Sene_type,Growth_arrest,SA-beta-gal,LMNB1,pRb/pRb,CCK-8,p16/p21/p53/p-p53,SASP,MKi67,BrdU/EdU_stain,SAHFs_stain,SASP_associated_genes
SRR5931952,GSE102639,PRJNA398256,GSM2742112,4222_2_A375-crSMARCB1,A375,Tumor,Melanoma cell,A375,A375,Sene,SMARCB1 KO,GMIS,0,1,0,1,0,0,0,0,0,0,0
SRR5931951,GSE102639,PRJNA398256,GSM2742111,4222_1_A375-NTC,A375,Tumor,Melanoma cell,A375,A375,Pro,RS,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13426312,GSE164726,PRJNA691744,GSM5017803,cMYC_exp2_1,A375,Tumor,Melanoma cell,A375,A375,Sene,cMyc knockdown,GMIS,1,1,0,0,0,0,0,0,0,0,0
SRR13426313,GSE164726,PRJNA691744,GSM5017804,cMYC_exp2_2,A375,Tumor,Melanoma cell,A375,A375,Sene,cMyc knockdown,GMIS,1,1,0,0,0,0,0,0,0,0,0
SRR13426306,GSE164726,PRJNA691744,GSM5017797,PHF10_total_exp1_1,A375,Tumor,Melanoma cell,A375,A375,Sene,PHF10 knockdown,GMIS,1,1,0,0,0,0,0,0,0,0,0
SRR13426307,GSE164726,PRJNA691744,GSM5017798,PHF10_total_exp1_2,A375,Tumor,Melanoma cell,A375,A375,Sene,PHF10 knockdown,GMIS,1,1,0,0,0,0,0,0,0,0,0
SRR13426308,GSE164726,PRJNA691744,GSM5017799,PHF10_total_exp1_3,A375,Tumor,Melanoma cell,A375,A375,Sene,PHF10 knockdown,GMIS,1,1,0,0,0,0,0,0,0,0,0
SRR13426309,GSE164726,PRJNA691744,GSM5017800,PHF10_total_exp1_4,A375,Tumor,Melanoma cell,A375,A375,Sene,PHF10 knockdown,GMIS,1,1,0,0,0,0,0,0,0,0,0
SRR13426314,GSE164726,PRJNA691744,GSM5017805,Control_exp2_1,A375,Tumor,Melanoma cell,A375,A375,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13426315,GSE164726,PRJNA691744,GSM5017806,Control_exp2_2,A375,Tumor,Melanoma cell,A375,A375,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
