	group	fc	deltaMean	pvalue	padj
2129	SMN2	1.7531143071929882	0.22233617165826086	7.732607968990975e-147	9.252065434897701e-144
2130	GAB2	1.0244045513727813	0.007204768879621237	0.3250351004343496	0.37520935616951206
2131	CADM4	1.1263386056111557	0.03729797938499285	0.0021057007780212835	0.003127834861455575
2132	TBX1	1.282643281592432	0.0834426123285501	4.1553118633678624e-17	2.2547984782402027e-16
2133	TFAP4	1.59927532124156	0.17691946550682053	6.555042096997299e-05	0.00010938783638852536
2134	RNF123	1.0679243034304144	0.020052772126399776	0.11853110526254537	0.1478857846158869
2135	ZNF506	1.0743645685294296	0.021954082289947607	0.11662589792739876	0.1457366964701124
2136	KLHL11	0.9879228622051633	-0.003565440938045006	0.4306493718964296	0.484050703122666
2137	DPH1	0.977542709008898	-0.006629894103841127	0.9798039648816634	0.9835028892457301
2138	TICRR	2.0417386965095337	0.3075445406335165	2.7636016175017432e-12	9.30140460011487e-12
2139	ESPN	1.1615810880687236	0.047702347692048674	2.7970205902490416e-05	4.7980432060687864e-05
2140	KRT17	0.9939524641547419	-0.0017853677123892964	0.6682033603992834	0.7144819666825224
2141	ZNF317	1.0334867508810077	0.009886037114216262	0.38979690760398455	0.4435492153572682
2142	MTRNR2L1	1.0031395025674412	0.0009268513094085606	0.6297330525114024	0.6794189335706879
2143	ZNF133	0.9920393391322179	-0.0023501649673996483	0.7141879427924329	0.7578943446129898
2144	LZTR1	1.0031988544300097	0.0009443733054432246	0.7325656046362486	0.7743063126742681
2145	CCDC144A	1.010463348533451	0.003089014288314984	0.6756408126443696	0.7204259376356139
2146	TREX2	1.7064680505217305	0.20856515438847684	3.187808001482796e-113	2.5428081825161106e-110
2147	WDR7	1.0827942413768497	0.02444271007370674	0.3696840749843401	0.42226920832340137
2148	TUT1	1.1991012231203209	0.05877912993851231	6.225439067744683e-06	1.1346135330626828e-05
2149	FBXL14	1.789713680670713	0.23314112451390084	1.2596925469286056e-26	1.5782430705759963e-25
2150	LIN52	1.598819142894707	0.17678479146562381	8.802958033646873e-09	2.1128865170027048e-08
2151	KRTAP4-2	1.1851454905853667	0.05465908585639501	0.004155076331875486	0.006051794073145489
2152	NDOR1	1.3640220997275165	0.10746745783396427	2.504123790059708e-07	5.242666867552827e-07
2153	OLFML3	1.0389239427682673	0.01149121765220179	0.5753314171561736	0.6278012226423728
2154	EIF3CL	1.6924965922674804	0.20444046772263563	1.2789174510525647e-104	6.1208989207375744e-102
2155	ZNF676	0.8134361921400313	-0.05507780480784763	0.046550771540783326	0.06113940521245582
2156	RBM14-RBM4	1.5457917219952768	0.1611299119299608	7.040090051679697e-40	2.5144679841297787e-38
2157	USP19	1.007506711253099	0.002216148897740078	0.7014162226934223	0.745995120402382
2158	HIST2H2BF	1.0208751042791417	0.006162797232853512	0.7192746326607194	0.7629539875696373
2159	PRDM10	1.3287856218311216	0.09706486220753724	3.916375765357272e-05	6.646728515248192e-05
2160	MEX3A	1.5165562916904525	0.15249895964466464	6.091819201460749e-11	1.8154076399869955e-10
2161	OTOP1	0.9964983770686118	-0.0010337573323462856	0.9395177665399301	0.9498377758048385
2162	GJA3	0.915833283646344	-0.024847895354513927	0.07378064786214471	0.09456726852389517
2163	TULP1	1.090723027582384	0.02678346492857847	0.06111801397022676	0.07918538572320122
2164	CENPP	1.8104954452608453	0.2392763657849038	6.958435364981936e-08	1.547540504498306e-07
2165	RHPN1	1.024297824319534	0.00717326066870988	0.36194241965189566	0.41382140956855534
2166	GNB1L	1.1591452110831226	0.04698322237675945	0.0006366723197757034	0.0009854830926411763
2167	INTS9	1.725705371314152	0.21424444134013582	1.9288059686742114e-11	5.978798812224596e-11
2168	HSPA14	1.3662300089842982	0.10811928198181686	1.0328039353876308e-12	3.66691367564184e-12
2169	OR2A1	1.0447846352217207	0.013221425020355504	0.3458118298668299	0.39689578363133043
2170	MVK	1.1666050985735046	0.04918554785347873	7.205341211410188e-09	1.7487202351830204e-08
2171	TMEM240	1.0965686813075937	0.02850923252811749	0.1658927725558006	0.20337162127358135
2172	WDR24	1.7686113588131573	0.22691124757477227	1.2657283072743664e-12	4.460806832558997e-12
2173	SEPSECS	0.8769084998022034	-0.036339361311107155	0.0001943892747152437	0.0003126166225763294
2174	TBC1D3	0.8954707713491654	-0.030859363980535903	0.010794175656986784	0.015123221514736166
2175	RBM15	1.0024952347412506	0.0007366490510931079	0.505538044657888	0.5590353700861026
2176	POTEI	0.9563104871245519	-0.012898120433465943	0.7357694840700089	0.7773493931035458
2177	RGPD6	1.0036251708873414	0.001070231449595782	0.8353676075354969	0.8620244436534903
2178	SPDYE2	1.1983705824384359	0.058563428483213276	0.0015568032135527664	0.0023298499624964165
2179	HIST1H2AE	0.9414797404711236	-0.01727648823535638	0.7318826592784319	0.7740635031111168
2180	EPS8L1	1.0788049484812348	0.023264981671041796	0.00476286850214178	0.006895066137704344
2181	LURAP1	0.9802959470161546	-0.005817076723596326	0.376290985375588	0.42920130028778936
2182	DNLZ	1.05904153019755	0.017430378984428174	0.07357511617174131	0.09435436923846569
2183	MTBP	2.072040047423651	0.31649017650043937	1.5965476439001472e-32	3.131588944141846e-31
2184	TBCE	1.301217307987477	0.08892607995293494	1.8694598864331352e-06	3.6077560550278165e-06
2185	VARS2	0.929987758377031	-0.020669178135365285	0.24092688935422768	0.2852736497895432
2186	PRODH	1.0225753049356119	0.006664734457256238	0.33883761719405703	0.3892647229694568
2187	MST1	1.0098280270653501	0.002901453194811998	0.968602335270998	0.9738930202955874
2188	OR7A17	0.9930766888792136	-0.0020439161427326935	0.9704314528212107	0.9749499030145631
2189	ADAT3	1.1102056409709804	0.03253516773563786	5.610255740288896e-05	9.408088287674371e-05
2190	EARS2	1.1587795086038977	0.04687525883335014	6.027082568362312e-06	1.100977754663436e-05
2191	CD8B	1.0013791984003622	0.000407170185674266	0.9064419799293729	0.9214594978636319
2192	POLG2	1.0118294274198065	0.003492311300301809	0.8954829937742959	0.9122566215844572
2193	ALG1L	1.0302197339176908	0.008921540705863817	0.9255834623876762	0.9385758190048256
2194	CEP85	1.07905042603285	0.023337452129420955	0.27406341901914943	0.3216307213512101
2195	OR1D2	1.033495550296384	0.009888634898256365	0.32027774388523567	0.37061152858673546
2196	MTCP1	1.0107138163023988	0.003162957970355984	0.9872167293665706	0.9892837660695993
2197	MED12	1.6351857690391005	0.1875210321077761	8.435656191881547e-19	5.470603053434294e-18
2198	NPB	0.9806112393238733	-0.005723995389219971	0.7725510647395875	0.810484304218252
2199	HIST1H2BC	1.00714475729696	0.0021092920021056893	0.9393868081593613	0.9498377758048385
2200	ZFP69B	0.994211072505298	-0.00170902074875795	0.6944715862341824	0.7392662392608533
2201	TAF6L	1.2724605937335505	0.08043645534266958	2.5225639395287077e-06	4.802303506199043e-06
2202	U2AF1	1.762375449556323	0.22507026782212297	2.7336499458880537e-24	2.8566045067729746e-23
2203	CEP68	1.138154991352689	0.04078644049045488	0.02679406728021097	0.03624545110319098
2204	LRRC37B	1.0497717028197777	0.014693718810239398	0.5131645888811869	0.5672068642922311
2205	OTX1	0.9247708919518616	-0.0222093136738174	0.017784871349861637	0.024515666555425634
2206	CCDC144NL	0.956635629064915	-0.01280213126744506	0.0789766602839714	0.10079527896508991
2207	LST1	0.9798413200930388	-0.005951292749839521	0.7759684927771618	0.8122889777846668
2208	GCOM1	0.9277503554128411	-0.02132970948467522	0.1227675105387018	0.15253512602238495
2209	CACTIN	1.588136106560069	0.1736309204295225	1.8526710679081325e-27	2.4630232586134228e-26
2210	SLC35G6	0.9510983407024467	-0.014436862521546079	0.10896450910841096	0.13673417425087964
2211	CLK2	0.9488861835356379	-0.015089940747357311	0.09799448898897332	0.12361666428603753
2212	ZNF559	1.2396054729298986	0.07073688954092505	0.00023113956095668504	0.0003704735226854302
2213	CUL7	1.5691139941529848	0.16801516780199943	9.756841093334874e-06	1.751546941961767e-05
2214	SLC4A5	1.0480308041008939	0.01417976660842285	0.5897422065977022	0.6414786819946824
2215	POU3F1	1.4041199887239366	0.1193052506442891	7.608944521809213e-14	2.9703432692804973e-13
2216	FOXS1	1.2809772487179036	0.08295076219684822	4.2979197440660795e-07	8.79805128105229e-07
2217	FOXD4	1.0129421159982066	0.0038208018314290215	0.4435603271058127	0.4971615282267962
2218	OR2T29	1.044026718208135	0.012997670982454745	0.4690434991798008	0.5235204580167618
2219	LTB4R2	1.0460600421768196	0.013597953652190853	0.4306362284642904	0.484050703122666
2220	GATA1	0.9985617681875192	-0.00042459816802042916	0.8043062812531734	0.8366635036919771
2221	ANKRD49	1.1380639283278218	0.04075955665073072	0.006317637355587303	0.009058182259988265
2222	MRPL53	0.9731429665026481	-0.007928796402972504	0.4667192777674346	0.5214095386075962
2223	ZNF687	1.0626725703184818	0.018502343162926593	0.24019157770812272	0.2848257906122585
2224	HIST2H2BE	1.069486600903504	0.020513997249651972	0.06357105382249095	0.08205260614736831
2225	POU5F1B	1.0106122977873595	0.003132987436307355	0.926130006742912	0.9385758190048256
2226	TUBA3D	1.3671862121973621	0.10840157453646548	2.8095880752251097e-05	4.816149186256224e-05
2227	HAMP	1.013658706049976	0.004032355226759765	0.34783616458878897	0.39883657971297176
2228	GOLGA6L1	1.0766808794011624	0.02263790901674423	0.07762855468852052	0.09912760478635518
2229	SLC9B1	0.9693565092414317	-0.009046643194045023	0.599478886973952	0.6514772827105664
2230	SIGLEC14	1.2237650058262626	0.06606042970015014	0.00035810321795728506	0.000564148124142056
2231	HIST1H2BE	1.2016383096649443	0.05952813457713052	0.010778985783051896	0.01511078674800421
2232	ACSS2	1.1228971653132953	0.03628198931083182	0.05235842611917605	0.06831718304426843
2233	YJEFN3	1.1133059606941071	0.033450451393872704	0.020073336245585487	0.027480259516982877
2234	ARID3A	1.0851321748403309	0.02513292027273961	0.05229551131794429	0.06827231783079143
2235	PTCD1	1.324161300276051	0.09569965915502415	7.155910475826518e-08	1.5870337134988746e-07
2236	TADA1	1.1451416470842386	0.042849057377706445	0.0007111399713589718	0.0010936747760038688
2237	MED18	2.00559621439453	0.29687447231728953	4.896751897172546e-18	2.9004770519638376e-17
2238	NBPF3	0.9598026382816744	-0.011867159380527625	0.5724584593330206	0.6252364642555538
2239	GMIP	1.3552311792314065	0.10487218167231194	8.440002386457047e-13	3.0189724530331407e-12
2240	MOCS3	1.03373091170817	0.009958118846115027	0.49284090181603046	0.5461487415931147
2241	ZNF674	1.0106878468193612	0.003155291198680854	0.7795049443779082	0.8156341634876845
2242	CYP4F11	1.170270806135364	0.0502677466351753	0.012177013227328556	0.01698111459964874
2243	XRCC3	1.2489497996643497	0.07349554358987731	0.0005172738487134633	0.0008053586987451643
2244	PRSS50	1.1429746942302912	0.04220932447513237	0.0317581812211923	0.042527883414836695
2245	UBE3D	1.418193187990459	0.12345997353033383	6.4311982451315e-20	4.621578798978883e-19
2246	MYB	1.1348940348728491	0.03982373327224509	0.010626835497287913	0.014923719099184258
2247	ZNF658	0.9604660252978572	-0.011671312710112347	0.705672521857406	0.7498553928973235
2248	AQP7	0.9781546417325636	-0.006449237890311821	0.6758697158344977	0.7204259376356139
2249	TUBD1	1.2467438405734048	0.0728442951745557	1.7851754944841775e-07	3.7972666296005656e-07
2250	BGLAP	1.5053920244565588	0.14920301849410356	2.2118587809932353e-12	7.53985479047979e-12
2251	TNNT2	0.9320595932215584	-0.02005752619456319	0.027974378630059707	0.03773544986568934
2252	HOXC10	1.0180658024955218	0.0053334285730934905	0.8185127961290143	0.8479225632626541
2253	DPPA2	1.02300124121806	0.006790480365288232	0.6033971813988259	0.654843290289066
2254	NBPF15	0.9603623306467826	-0.011701925688143933	0.4924501725859646	0.5460765815561692
2255	RPS10-NUDT3	1.6688007939341616	0.19744493857719575	4.465084294669396e-12	1.4763481838980624e-11
2256	FNTB	1.0642175741532198	0.018958462817714905	0.1160708941763274	0.14511893927061206
2257	RAD9A	1.1048325193484865	0.030948902171447246	0.0003080499601810002	0.0004881877845782341
2258	KLHL17	1.1629050410109747	0.04809320818404089	0.000650005071125038	0.0010048205007766253
2259	NFKBIE	1.4984534019440716	0.14715458208641108	6.638415938098931e-09	1.6209927897827287e-08
2260	DNAAF3	0.9669193927173207	-0.00976613444879959	0.034938019725132385	0.0464739750985224
2261	PLA2G10	1.0892228570015814	0.026340581052141154	0.009032217447152524	0.012789406124873367
2262	OR1E2	1.0631825021691335	0.018652886439554928	0.324194687397348	0.3744198296051418
2263	FAM72D	1.254564342742	0.07515308216213978	0.002559592212174356	0.003787943205771945
2264	CSH2	0.9665654199164494	-0.009870635129061833	0.061428340329888295	0.07950136203862773
2265	HIST2H3D	1.0124212017759506	0.003667016313304461	0.8774669303453205	0.8981087956870624
2266	DEPDC5	0.9201378186227981	-0.02357710044556971	0.11951853845153762	0.14888488418247242
2267	PC	0.9816136507247694	-0.005428061145011376	0.18633862945224444	0.22657944119879111
2268	STAT5A	1.1546773963353458	0.04566422363086997	0.00023996485880160506	0.00038282393807482725
2269	C12orf60	1.4027182038186403	0.11889141241766776	1.675992503054832e-07	3.5745544205082114e-07
2270	MZF1	1.0449220003593647	0.013261978278382047	0.37823028121928215	0.43100241093225816
2271	FAM229A	0.9277939170811961	-0.021316849106800873	0.05257348467080262	0.06856040807478511
2272	FOXO1	1.2065496399068802	0.060978069007152746	0.00042379185887322804	0.0006645700644060516
2273	TBC1D28	0.9963322002335661	-0.0010828164472369006	0.7231911237248438	0.7664288569856295
2274	RTEL1	1.2515087108735958	0.07425099135715946	5.019703410600904e-15	2.2040642681776077e-14
2275	NKX6-1	1.6130194283929264	0.1809770330469797	7.416058295097067e-12	2.4079548846902692e-11
2276	ZNF492	0.9525037990963984	-0.014021939798990357	0.7716453887904203	0.8102445877031487
2277	HS6ST1	0.9652915273770165	-0.010246716671553302	0.08093561514526156	0.10318536336846612
2278	MEIS3	1.2707634935219956	0.0799354334388846	2.1283549082694637e-07	4.479466398846813e-07
2279	TREML2	0.9818487650025907	-0.005358650156621292	0.2989158520239067	0.34825006518656704
2280	LCN10	0.9138225428275921	-0.025441510973774395	0.09900483536427976	0.12482537988762984
2281	NRF1	1.4293954594923892	0.1267671343900164	2.748471331854443e-06	5.211558322762186e-06
2282	FAM102B	1.4070840073518964	0.12018029517361245	6.156298007851026e-12	2.0098255297118017e-11
2283	CPAMD8	0.9572725360494232	-0.0126141020940706	0.42495687378766867	0.4785514348112429
2284	ZNF284	1.011825096047022	0.003491032582272291	0.8129303772535912	0.8435410512763187
2285	MYO1H	0.9611300478241454	-0.01147527842291357	0.27479348695419525	0.32218560229367427
2286	C6orf15	0.950228032997876	-0.014693796802771164	0.5758496703206849	0.6280803377745665
2287	LCE1E	1.042326206146005	0.012495641824142922	0.9204827426080195	0.9353355427010577
2288	RELL2	1.2707453237626798	0.07993006931993529	0.0006759704414068462	0.0010422152130357826
2289	TIGD1	1.057292749014578	0.016914099703080887	0.7677310034530194	0.8075517763793738
2290	HIST1H2BB	1.03172365592422	0.009365532087000361	0.9321530110621763	0.9439873700684671
2291	PPY	1.0925092869621047	0.027310808611048176	0.3923406498424524	0.4458077754382662
2292	HAUS5	1.7753460042110059	0.22889946538039935	7.103841114307505e-30	1.1409054890293866e-28
2293	NANOG	1.11744589152084	0.034672651479775385	0.11673112567102177	0.14579205831459036
2294	CDAN1	1.5978688866118205	0.1765042545776464	2.0489755858847496e-11	6.33488188245763e-11
2295	ZNF100	1.002412362594462	0.0007121833416011136	0.940270698603383	0.9501975429720841
2296	STAT5B	1.0865026403605962	0.025537512317074962	0.034605622297376945	0.04605742722893383
2297	MMP17	1.6217925985362704	0.18356706890786767	2.7683506601882474e-15	1.2594416596635887e-14
2298	MEMO1	1.0969862063677023	0.028632495255367985	0.02559977822399843	0.03464947358033271
2299	HIST1H2BN	0.9500045778940706	-0.014759765742470066	0.48061713967450526	0.5349001795869317
2300	SSX4	1.103047862073035	0.03042203146595651	0.17500608535708506	0.21377721401710287
2301	ERVW-1	1.0796275320330297	0.023507826715981672	0.2049779090706807	0.24760834750436087
2302	UNCX	1.1752937310184726	0.051750626296829694	0.002920397090965724	0.004308575979458063
2303	LSM11	1.6649108041693466	0.19629652667764974	6.000260712488068e-06	1.0969154992348316e-05
2304	CBLN1	1.2874508836643792	0.0848619238850084	4.5037558599615154e-06	8.35464168440923e-06
2305	VPS37C	1.0545136722100403	0.016093654132516455	0.46993295445632666	0.5242655291440511
2306	CT45A5	1.0358611419187138	0.010587010403796837	0.6008990277559974	0.6527241822152073
2307	GSDMA	0.882476871442082	-0.03469545357896553	0.0095672028960432	0.013483107497191624
2308	LCE1C	0.986578354216969	-0.003962369738897631	0.8429995290102804	0.8672819746008603
2309	FRG2	1.0111647645165052	0.0032960879594996495	0.8374496834179086	0.8627902442518623
2310	NOS1AP	1.1411364399597645	0.04166663073908228	0.006531020615827681	0.00933616029490779
2311	ARHGAP11B	0.9314640101287345	-0.02023335563173906	0.056051598348367274	0.07289754067806678
2312	SYNGR3	1.6554824795138119	0.1935130745654784	3.2102421408892103e-21	2.595307244306716e-20
2313	HIST1H2BM	1.0396440649867273	0.01170381382206509	0.2265695240561566	0.27068440891981166
2314	KDM8	0.9934480901270785	-0.0019342701954831454	0.416303793660711	0.47013448713076045
2315	ADAT2	0.884859995284283	-0.03399190217036546	0.004294723652905111	0.006247582797204822
2316	ZNF335	1.8978848328252835	0.26507566569072577	6.189767885396408e-20	4.461480286070362e-19
2317	DPY19L2	1.0361937410768927	0.010685201107146824	0.5361867921839436	0.5899287327338745
2318	ACOT12	1.0463493372855552	0.013683360032525738	0.07727036041649926	0.09877562632301429
2319	TSPYL5	1.4688317280894716	0.13840960207469327	2.554721655417964e-09	6.5244919118625275e-09
2320	DMRTA2	1.1502866989423488	0.04436799165128186	0.0057585701841624416	0.008286385117679328
2321	YPEL1	1.0641471276460335	0.018937665434681616	0.5457213240377343	0.5990418020285772
