"","method","unit","AUC","method_type","dataset"
"Aarts2017.605","SenMayo","Fold04.Rep3",0.521604938271605,"Gene set","Aarts2017"
"Aarts2017.606","CellAge","Fold04.Rep3",0.342206790123457,"Gene set","Aarts2017"
"Aarts2017.607","GenAge","Fold04.Rep3",0.264660493827161,"Gene set","Aarts2017"
"Aarts2017.608","ASIG","Fold04.Rep3",0.431712962962963,"Gene set","Aarts2017"
"Aarts2017.609","SASP","Fold04.Rep3",0.487075617283951,"Gene set","Aarts2017"
"Aarts2017.610","AgingAtlas","Fold04.Rep3",0.328317901234568,"Gene set","Aarts2017"
"Aarts2017.611","SenUp","Fold04.Rep3",0.883101851851852,"Gene set","Aarts2017"
"Aarts2017.612","SigRS","Fold04.Rep3",0.416280864197531,"Gene set","Aarts2017"
"Aarts2017.613","GLB1","Fold04.Rep3",0.614872685185185,"Marker","Aarts2017"
"Aarts2017.614","TP53","Fold04.Rep3",0.499035493827161,"Marker","Aarts2017"
"Aarts2017.615","CDKN1A","Fold04.Rep3",0.673804012345679,"Marker","Aarts2017"
"Aarts2017.616","CDKN2A","Fold04.Rep3",0.472800925925926,"Marker","Aarts2017"
"Aarts2017.617","LMNB1","Fold04.Rep3",0.370177469135802,"Marker","Aarts2017"
"Aarts2017.618","IL1A","Fold04.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.619","RB1","Fold04.Rep3",0.576003086419753,"Marker","Aarts2017"
"Aarts2017.620","CDK1","Fold04.Rep3",0.674575617283951,"Marker","Aarts2017"
"Aarts2017.621","CDK4","Fold04.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.622","CDK6","Fold04.Rep3",0.718557098765432,"Marker","Aarts2017"
"Aarts2017.623","MKI67","Fold04.Rep3",0.801697530864197,"Marker","Aarts2017"
"Aarts2017.624","CDKN2B","Fold04.Rep3",0.773533950617284,"Marker","Aarts2017"
"Aarts2017.625","hUSI","Fold05.Rep3",0.926890432098765,"hUSI","Aarts2017"
"Aarts2017.626","DAS","Fold05.Rep3",0.381269290123457,"Senecence Score","Aarts2017"
"Aarts2017.627","mSS","Fold05.Rep3",0.624614197530864,"Senecence Score","Aarts2017"
"Aarts2017.628","DAS+mSS","Fold05.Rep3",0.493344907407407,"Senecence Score","Aarts2017"
"Aarts2017.629","lassoCS","Fold05.Rep3",0.811824845679012,"Senecence Score","Aarts2017"
"Aarts2017.630","CSS","Fold05.Rep3",0.480324074074074,"Senecence Score","Aarts2017"
"Aarts2017.631","SenMayo","Fold05.Rep3",0.496527777777778,"Gene set","Aarts2017"
"Aarts2017.632","CellAge","Fold05.Rep3",0.355324074074074,"Gene set","Aarts2017"
"Aarts2017.633","GenAge","Fold05.Rep3",0.25733024691358,"Gene set","Aarts2017"
"Aarts2017.634","ASIG","Fold05.Rep3",0.441550925925926,"Gene set","Aarts2017"
"Aarts2017.635","SASP","Fold05.Rep3",0.48070987654321,"Gene set","Aarts2017"
"Aarts2017.636","AgingAtlas","Fold05.Rep3",0.311921296296296,"Gene set","Aarts2017"
"Aarts2017.637","SenUp","Fold05.Rep3",0.911844135802469,"Gene set","Aarts2017"
"Aarts2017.638","SigRS","Fold05.Rep3",0.43287037037037,"Gene set","Aarts2017"
"Aarts2017.639","GLB1","Fold05.Rep3",0.650462962962963,"Marker","Aarts2017"
"Aarts2017.640","TP53","Fold05.Rep3",0.491898148148148,"Marker","Aarts2017"
"Aarts2017.641","CDKN1A","Fold05.Rep3",0.689429012345679,"Marker","Aarts2017"
"Aarts2017.642","CDKN2A","Fold05.Rep3",0.46412037037037,"Marker","Aarts2017"
"Aarts2017.643","LMNB1","Fold05.Rep3",0.362847222222222,"Marker","Aarts2017"
"Aarts2017.644","IL1A","Fold05.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.645","RB1","Fold05.Rep3",0.610050154320988,"Marker","Aarts2017"
"Aarts2017.646","CDK1","Fold05.Rep3",0.697627314814815,"Marker","Aarts2017"
"Aarts2017.647","CDK4","Fold05.Rep3",0.506751543209876,"Marker","Aarts2017"
"Aarts2017.648","CDK6","Fold05.Rep3",0.689236111111111,"Marker","Aarts2017"
"Aarts2017.649","MKI67","Fold05.Rep3",0.833526234567901,"Marker","Aarts2017"
"Aarts2017.650","CDKN2B","Fold05.Rep3",0.764467592592592,"Marker","Aarts2017"
"Aarts2017.651","hUSI","Fold06.Rep3",0.921296296296296,"hUSI","Aarts2017"
"Aarts2017.652","DAS","Fold06.Rep3",0.374710648148148,"Senecence Score","Aarts2017"
"Aarts2017.653","mSS","Fold06.Rep3",0.591338734567901,"Senecence Score","Aarts2017"
"Aarts2017.654","DAS+mSS","Fold06.Rep3",0.469425154320988,"Senecence Score","Aarts2017"
"Aarts2017.655","lassoCS","Fold06.Rep3",0.775752314814815,"Senecence Score","Aarts2017"
"Aarts2017.656","CSS","Fold06.Rep3",0.490547839506173,"Senecence Score","Aarts2017"
"Aarts2017.657","SenMayo","Fold06.Rep3",0.545138888888889,"Gene set","Aarts2017"
"Aarts2017.658","CellAge","Fold06.Rep3",0.380979938271605,"Gene set","Aarts2017"
"Aarts2017.659","GenAge","Fold06.Rep3",0.276427469135802,"Gene set","Aarts2017"
"Aarts2017.660","ASIG","Fold06.Rep3",0.458526234567901,"Gene set","Aarts2017"
"Aarts2017.661","SASP","Fold06.Rep3",0.477623456790123,"Gene set","Aarts2017"
"Aarts2017.662","AgingAtlas","Fold06.Rep3",0.347993827160494,"Gene set","Aarts2017"
"Aarts2017.663","SenUp","Fold06.Rep3",0.885802469135803,"Gene set","Aarts2017"
"Aarts2017.664","SigRS","Fold06.Rep3",0.416666666666667,"Gene set","Aarts2017"
"Aarts2017.665","GLB1","Fold06.Rep3",0.638888888888889,"Marker","Aarts2017"
"Aarts2017.666","TP53","Fold06.Rep3",0.509066358024691,"Marker","Aarts2017"
"Aarts2017.667","CDKN1A","Fold06.Rep3",0.700810185185185,"Marker","Aarts2017"
"Aarts2017.668","CDKN2A","Fold06.Rep3",0.493055555555556,"Marker","Aarts2017"
"Aarts2017.669","LMNB1","Fold06.Rep3",0.370177469135802,"Marker","Aarts2017"
"Aarts2017.670","IL1A","Fold06.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.671","RB1","Fold06.Rep3",0.612847222222222,"Marker","Aarts2017"
"Aarts2017.672","CDK1","Fold06.Rep3",0.698881172839506,"Marker","Aarts2017"
"Aarts2017.673","CDK4","Fold06.Rep3",0.493055555555556,"Marker","Aarts2017"
"Aarts2017.674","CDK6","Fold06.Rep3",0.717013888888889,"Marker","Aarts2017"
"Aarts2017.675","MKI67","Fold06.Rep3",0.805748456790123,"Marker","Aarts2017"
"Aarts2017.676","CDKN2B","Fold06.Rep3",0.773533950617284,"Marker","Aarts2017"
"Aarts2017.677","hUSI","Fold07.Rep3",0.937692901234568,"hUSI","Aarts2017"
"Aarts2017.678","DAS","Fold07.Rep3",0.368634259259259,"Senecence Score","Aarts2017"
"Aarts2017.679","mSS","Fold07.Rep3",0.589891975308642,"Senecence Score","Aarts2017"
"Aarts2017.680","DAS+mSS","Fold07.Rep3",0.461998456790123,"Senecence Score","Aarts2017"
"Aarts2017.681","lassoCS","Fold07.Rep3",0.805266203703704,"Senecence Score","Aarts2017"
"Aarts2017.682","CSS","Fold07.Rep3",0.475212191358025,"Senecence Score","Aarts2017"
"Aarts2017.683","SenMayo","Fold07.Rep3",0.540509259259259,"Gene set","Aarts2017"
"Aarts2017.684","CellAge","Fold07.Rep3",0.316550925925926,"Gene set","Aarts2017"
"Aarts2017.685","GenAge","Fold07.Rep3",0.255594135802469,"Gene set","Aarts2017"
"Aarts2017.686","ASIG","Fold07.Rep3",0.412037037037037,"Gene set","Aarts2017"
"Aarts2017.687","SASP","Fold07.Rep3",0.468364197530864,"Gene set","Aarts2017"
"Aarts2017.688","AgingAtlas","Fold07.Rep3",0.316358024691358,"Gene set","Aarts2017"
"Aarts2017.689","SenUp","Fold07.Rep3",0.90258487654321,"Gene set","Aarts2017"
"Aarts2017.690","SigRS","Fold07.Rep3",0.395061728395062,"Gene set","Aarts2017"
"Aarts2017.691","GLB1","Fold07.Rep3",0.610146604938272,"Marker","Aarts2017"
"Aarts2017.692","TP53","Fold07.Rep3",0.4765625,"Marker","Aarts2017"
"Aarts2017.693","CDKN1A","Fold07.Rep3",0.662615740740741,"Marker","Aarts2017"
"Aarts2017.694","CDKN2A","Fold07.Rep3",0.491801697530864,"Marker","Aarts2017"
"Aarts2017.695","LMNB1","Fold07.Rep3",0.377893518518519,"Marker","Aarts2017"
"Aarts2017.696","IL1A","Fold07.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.697","RB1","Fold07.Rep3",0.595679012345679,"Marker","Aarts2017"
"Aarts2017.698","CDK1","Fold07.Rep3",0.709780092592593,"Marker","Aarts2017"
"Aarts2017.699","CDK4","Fold07.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.700","CDK6","Fold07.Rep3",0.702160493827161,"Marker","Aarts2017"
"Aarts2017.701","MKI67","Fold07.Rep3",0.820408950617284,"Marker","Aarts2017"
"Aarts2017.702","CDKN2B","Fold07.Rep3",0.763888888888889,"Marker","Aarts2017"
"Aarts2017.703","hUSI","Fold08.Rep3",0.926890432098765,"hUSI","Aarts2017"
"Aarts2017.704","DAS","Fold08.Rep3",0.380208333333333,"Senecence Score","Aarts2017"
"Aarts2017.705","mSS","Fold08.Rep3",0.585648148148148,"Senecence Score","Aarts2017"
"Aarts2017.706","DAS+mSS","Fold08.Rep3",0.470679012345679,"Senecence Score","Aarts2017"
"Aarts2017.707","lassoCS","Fold08.Rep3",0.77758487654321,"Senecence Score","Aarts2017"
"Aarts2017.708","CSS","Fold08.Rep3",0.497299382716049,"Senecence Score","Aarts2017"
"Aarts2017.709","SenMayo","Fold08.Rep3",0.514660493827161,"Gene set","Aarts2017"
"Aarts2017.710","CellAge","Fold08.Rep3",0.343364197530864,"Gene set","Aarts2017"
"Aarts2017.711","GenAge","Fold08.Rep3",0.255401234567901,"Gene set","Aarts2017"
"Aarts2017.712","ASIG","Fold08.Rep3",0.446373456790123,"Gene set","Aarts2017"
"Aarts2017.713","SASP","Fold08.Rep3",0.497492283950617,"Gene set","Aarts2017"
"Aarts2017.714","AgingAtlas","Fold08.Rep3",0.309027777777778,"Gene set","Aarts2017"
"Aarts2017.715","SenUp","Fold08.Rep3",0.889660493827161,"Gene set","Aarts2017"
"Aarts2017.716","SigRS","Fold08.Rep3",0.41820987654321,"Gene set","Aarts2017"
"Aarts2017.717","GLB1","Fold08.Rep3",0.636188271604938,"Marker","Aarts2017"
"Aarts2017.718","TP53","Fold08.Rep3",0.521412037037037,"Marker","Aarts2017"
"Aarts2017.719","CDKN1A","Fold08.Rep3",0.676697530864197,"Marker","Aarts2017"
"Aarts2017.720","CDKN2A","Fold08.Rep3",0.451871141975309,"Marker","Aarts2017"
"Aarts2017.721","LMNB1","Fold08.Rep3",0.370949074074074,"Marker","Aarts2017"
"Aarts2017.722","IL1A","Fold08.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.723","RB1","Fold08.Rep3",0.605902777777778,"Marker","Aarts2017"
"Aarts2017.724","CDK1","Fold08.Rep3",0.677854938271605,"Marker","Aarts2017"
"Aarts2017.725","CDK4","Fold08.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.726","CDK6","Fold08.Rep3",0.711226851851852,"Marker","Aarts2017"
"Aarts2017.727","MKI67","Fold08.Rep3",0.797453703703704,"Marker","Aarts2017"
"Aarts2017.728","CDKN2B","Fold08.Rep3",0.768711419753086,"Marker","Aarts2017"
"Aarts2017.729","hUSI","Fold09.Rep3",0.926118827160494,"hUSI","Aarts2017"
"Aarts2017.730","DAS","Fold09.Rep3",0.351851851851852,"Senecence Score","Aarts2017"
"Aarts2017.731","mSS","Fold09.Rep3",0.600983796296296,"Senecence Score","Aarts2017"
"Aarts2017.732","DAS+mSS","Fold09.Rep3",0.457561728395062,"Senecence Score","Aarts2017"
"Aarts2017.733","lassoCS","Fold09.Rep3",0.790798611111111,"Senecence Score","Aarts2017"
"Aarts2017.734","CSS","Fold09.Rep3",0.471064814814815,"Senecence Score","Aarts2017"
"Aarts2017.735","SenMayo","Fold09.Rep3",0.535493827160494,"Gene set","Aarts2017"
"Aarts2017.736","CellAge","Fold09.Rep3",0.339699074074074,"Gene set","Aarts2017"
"Aarts2017.737","GenAge","Fold09.Rep3",0.239583333333333,"Gene set","Aarts2017"
"Aarts2017.738","ASIG","Fold09.Rep3",0.41454475308642,"Gene set","Aarts2017"
"Aarts2017.739","SASP","Fold09.Rep3",0.471643518518519,"Gene set","Aarts2017"
"Aarts2017.740","AgingAtlas","Fold09.Rep3",0.31712962962963,"Gene set","Aarts2017"
"Aarts2017.741","SenUp","Fold09.Rep3",0.889660493827161,"Gene set","Aarts2017"
"Aarts2017.742","SigRS","Fold09.Rep3",0.396412037037037,"Gene set","Aarts2017"
"Aarts2017.743","GLB1","Fold09.Rep3",0.620756172839506,"Marker","Aarts2017"
"Aarts2017.744","TP53","Fold09.Rep3",0.515528549382716,"Marker","Aarts2017"
"Aarts2017.745","CDKN1A","Fold09.Rep3",0.656057098765432,"Marker","Aarts2017"
"Aarts2017.746","CDKN2A","Fold09.Rep3",0.443672839506173,"Marker","Aarts2017"
"Aarts2017.747","LMNB1","Fold09.Rep3",0.374421296296296,"Marker","Aarts2017"
"Aarts2017.748","IL1A","Fold09.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.749","RB1","Fold09.Rep3",0.569444444444444,"Marker","Aarts2017"
"Aarts2017.750","CDK1","Fold09.Rep3",0.711805555555556,"Marker","Aarts2017"
"Aarts2017.751","CDK4","Fold09.Rep3",0.500096450617284,"Marker","Aarts2017"
"Aarts2017.752","CDK6","Fold09.Rep3",0.68287037037037,"Marker","Aarts2017"
"Aarts2017.753","MKI67","Fold09.Rep3",0.809606481481482,"Marker","Aarts2017"
"Aarts2017.754","CDKN2B","Fold09.Rep3",0.755015432098765,"Marker","Aarts2017"
"Aarts2017.755","hUSI","Fold10.Rep3",0.920717592592593,"hUSI","Aarts2017"
"Aarts2017.756","DAS","Fold10.Rep3",0.373746141975309,"Senecence Score","Aarts2017"
"Aarts2017.757","mSS","Fold10.Rep3",0.591724537037037,"Senecence Score","Aarts2017"
"Aarts2017.758","DAS+mSS","Fold10.Rep3",0.46412037037037,"Senecence Score","Aarts2017"
"Aarts2017.759","lassoCS","Fold10.Rep3",0.807195216049383,"Senecence Score","Aarts2017"
"Aarts2017.760","CSS","Fold10.Rep3",0.471450617283951,"Senecence Score","Aarts2017"
"Aarts2017.761","SenMayo","Fold10.Rep3",0.505208333333333,"Gene set","Aarts2017"
"Aarts2017.762","CellAge","Fold10.Rep3",0.355902777777778,"Gene set","Aarts2017"
"Aarts2017.763","GenAge","Fold10.Rep3",0.280671296296296,"Gene set","Aarts2017"
"Aarts2017.764","ASIG","Fold10.Rep3",0.467206790123457,"Gene set","Aarts2017"
"Aarts2017.765","SASP","Fold10.Rep3",0.497106481481481,"Gene set","Aarts2017"
"Aarts2017.766","AgingAtlas","Fold10.Rep3",0.332947530864198,"Gene set","Aarts2017"
"Aarts2017.767","SenUp","Fold10.Rep3",0.890046296296296,"Gene set","Aarts2017"
"Aarts2017.768","SigRS","Fold10.Rep3",0.414737654320988,"Gene set","Aarts2017"
"Aarts2017.769","GLB1","Fold10.Rep3",0.631558641975309,"Marker","Aarts2017"
"Aarts2017.770","TP53","Fold10.Rep3",0.517264660493827,"Marker","Aarts2017"
"Aarts2017.771","CDKN1A","Fold10.Rep3",0.670138888888889,"Marker","Aarts2017"
"Aarts2017.772","CDKN2A","Fold10.Rep3",0.473186728395062,"Marker","Aarts2017"
"Aarts2017.773","LMNB1","Fold10.Rep3",0.385223765432099,"Marker","Aarts2017"
"Aarts2017.774","IL1A","Fold10.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.775","RB1","Fold10.Rep3",0.577546296296296,"Marker","Aarts2017"
"Aarts2017.776","CDK1","Fold10.Rep3",0.666280864197531,"Marker","Aarts2017"
"Aarts2017.777","CDK4","Fold10.Rep3",0.5,"Marker","Aarts2017"
"Aarts2017.778","CDK6","Fold10.Rep3",0.678819444444444,"Marker","Aarts2017"
"Aarts2017.779","MKI67","Fold10.Rep3",0.801311728395062,"Marker","Aarts2017"
"Aarts2017.780","CDKN2B","Fold10.Rep3",0.765432098765432,"Marker","Aarts2017"
